18085181.8842455
22524751.9379221
22305254.1058691
18188349.3097253
19192667.381433
17148864.1920743
21165662.8555134
23029298.204899
23248531.0406247
18635046.8602792
20371283.5595067
20154208.4364466
19072813.5784453
22528699.1394855
19527489.2964924
20202255.8492512
17573386.9092828
17233390.8238675
21341715.9631211
21336749.52663
20359301.6004458
17666362.221811
23827024.9107383
23018670.7350659
19084142.7562213
17430761.1026333
16775778.5826302
16940186.8077917
20382647.2997607
18635029.1399561
19343612.8664808
19067793.9737963
23572830.3592177
19736179.5333939
17322184.2158437
22508967.9568812
18003127.0210333
19416179.3591163
22437736.6487294
20396546.3208762
19787494.8748264
20317530.2553748
19552459.5454791
21367578.0098358
19552844.7396753
20164313.4416172
22940894.7961868
22282853.8517754
18939036.080757
19157323.3067181
